Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000071792019,,,NISZ Nemzeti Infokommunikációs Szolgáltató Zrt.,10585560244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Szitakötő rendszer fejlesztése,Szolgáltatás megrendelés,350000000.0,HUF,72212328-4,72212328-4,HU110,Nem,Nem,Igen,Nem,Igen,,2019-06-26,1.0,Nem,GVSX Szolgáltató Korlátolt Felelősségű Társaság,"14755617241,HU14755617",HUN_1139_Budapest_Fáy Utca 20,Igen,350000000.0,JPY,350000000.0,JPY,Nem,,,Nem,Nem,Nincs adat,9112/2020,2020/S 108-262678,2020-06-09,Tájékoztató az eljárás eredményéről,-349 days,26661,NISZ Nemzeti Infokommunikációs Szolgáltató Zrt.,GVSX Szolgáltató Korlátolt Felelősségű Társaság,False,0.10858579565765678,0.025332979571195773,0,0.060794044665012405,0.2903458213256484,0.0057804256520348225,0.0,0.0006256857200942918,0.0,0.0012406947890818859,0.2250767941915666,0.0005200724406470983
EKR000047812020,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MS EA 3. éves LSP és TUp 3 bővítés (KBF/1015/2019),Szolgáltatás megrendelés,630791001.0,HUF,72212600-5,72212600-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-05-21,2.0,Nem,SMP Solutions Zrt.,"26777810244,HU26777810,01-10-140383",HUN_1139_Budapest_Fiastyúk Utca 71/b,Igen,594806844.0,HUF,630791001.0,HUF,Nem,,-,Nem,Nem,Nincs adat,9279/2020,2020/S 108-262489,2020-06-08,Tájékoztató az eljárás eredményéről,-18 days,47470,Magyar Nemzeti Bank,SMP Solutions Zrt.,False,0.22627038635909988,0.04078245030688629,0,0.10918114143920596,0.32214228617106316,0.02566631014191665,0.0009697188710915297,0.0009615313900136634,0.0,0.0024813895781637717,0.24777128804180756,0.0029666361592716895
EKR000392882020,2,Angol nyelvű jogszabályok,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Jogi adatbázis előfizetések (KBF/270/2020),Szolgáltatás megrendelés,59545556.0,HUF,72300000-8,72320000-4,HU11,Nem,Nem,Igen,Nem,Igen,,2020-06-01,1.0,Nem,Wolters Kluwer Hungary Kft.,"12643228243,HU12643228,01-09-696382","HUN_1117_Budapest_Budafoki Út 187-189., A. épület, III. emelet",Nem,,HUF,7350967.0,HUF,Nem,,,Nem,Nem,Nincs adat,10062/2020,,2020-06-08,Tájékoztató az eljárás eredményéről,-7 days,3653,Magyar Nemzeti Bank,Wolters Kluwer Hungary Kft.,False,0.22627038635909988,0.04078245030688629,0,0.10918114143920596,0.32214228617106316,0.02566631014191665,0.0028791493993763203,0.0009984979378995823,0.0,0.0024813895781637717,0.24868867633446468,0.002775095104092779
EKR001535172019,,,Magyar Tudományos Akadémia Könyvtár és Információs Központ,15300289241,Nem,Nem,U - Közjogi intézmény,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,IOPscience adatbázis - 2020.,Szolgáltatás megrendelés,91244.0,,79980000-7,79980000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-05-18,1.0,Nem,IOP Publishing Limited,"GB461600084,Company No 467514","GBP_BS1 6HG_United Kingdom_Bristol  Temple Circus, Temple Way",Igen,289000.0,,91244.0,,Nem,,,Nem,Nem,Nincs adat,9591/2020,2020/S 107-259772,2020-06-07,Tájékoztató az eljárás eredményéről,-20 days,24,Magyar Tudományos Akadémia Könyvtár és Információs Központ,IOP Publishing Limited,False,0.058702587734845796,0.014363294631436496,0,0.031017369727047148,0.2192600652883569,0.0009252048779537745,0.0,0.0006746096311521454,0.0,0.0012406947890818859,0.1798705646061147,8.321406582204917e-05
EKR000276412020,,,Magyar Tudományos Akadémia Könyvtár és Információs Központ,15300289241,Nem,Nem,U - Közjogi intézmény,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Proquest Central és Alexander Street adatbázis2020,Szolgáltatás megrendelés,178304.0,USD,79980000-7,79980000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-05-25,1.0,Nem,PROQUEST LLC,PROQUEST,USA_MI-48106_Ann Arbor_E. Eisenhower Parkway  789,Igen,179896.0,USD,178304.0,USD,Nem,,,Nem,Nem,Nincs adat,9499/2020,2020/S 105-254387,2020-06-03,Tájékoztató az eljárás eredményéről,-9 days,2798,Magyar Tudományos Akadémia Könyvtár és Információs Központ,PROQUEST LLC,False,0.058702587734845796,0.014363294631436496,0,0.031017369727047148,0.2192600652883569,0.0009252048779537745,0.0,0.0006746096311521454,0.0,0.0012406947890818859,0.1798705646061147,8.321406582204917e-05
EKR001437452019,,,NISZ Nemzeti Infokommunikációs Szolgáltató Zrt.,10585560244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,PM Workflow rendszerének támogatása,Szolgáltatás megrendelés,204495000.0,HUF,72200000-7,72200000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-05-15,2.0,Nem,Eastflow Technology Korlátolt Felelősségű Társaság,"13152970241,HU13152970",HUN_1132_Budapest_Visegrádi Utca 60,Igen,157781800.0,HUF,204495000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9104/2020,2020/S 105-254372,2020-06-03,Tájékoztató az eljárás eredményéről,-19 days,45611,NISZ Nemzeti Infokommunikációs Szolgáltató Zrt.,Eastflow Technology Korlátolt Felelősségű Társaság,False,0.10858579565765678,0.025332979571195773,0,0.060794044665012405,0.2903458213256484,0.0057804256520348225,0.0,0.0006256857200942918,0.0,0.0012406947890818859,0.2250767941915666,0.0005200724406470983
EKR000240262020,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Microsoft Premier szolgáltatások PSfE; PSfD; DSE  ,Szolgáltatás megrendelés,56669520.0,HUF,72260000-5,72260000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-05-28,1.0,Nem,Microsoft Magyarország Számítástechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,"10836653244,HU10836653",HUN_1031_Budapest_Graphisoft Park 3,Nem,,HUF,56669520.0,HUF,Nem,,,Nem,Nem,Nincs adat,9707/2020,,2020-06-03,Tájékoztató az eljárás eredményéről,-6 days,48917,Magyar Nemzeti Bank,Microsoft Magyarország Számítástechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,False,0.22627038635909988,0.04078245030688629,0,0.10918114143920596,0.32214228617106316,0.02566631014191665,0.0,0.0005801569421970462,0.0,0.0012406947890818859,0.24372543090414273,0.0023096982675155156
EKR000241502020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (I),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9446/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,2579,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000241812020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (III),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9458/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,2580,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000272492020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (XVIII),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9445/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,48992,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000195102020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (VII),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9464/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,2280,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000195722020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (VIII),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9461/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,48592,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000195892020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (IX),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9459/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,48593,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000103462020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés IV.,Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9447/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,1838,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000195272020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (X),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9440/2020,,2020-06-02,Tájékoztató az eljárás eredményéről,-11 days,48591,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000241742020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (II),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9455/2020,,2020-06-01,Tájékoztató az eljárás eredményéről,-10 days,48931,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000271912020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Menetrendszerinti hajóüzemeltetés (XV),Szolgáltatás megrendelés,24000000.0,HUF,60640000-6,60640000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-22,1.0,Igen,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","24536411243,HU24536411|23736821241|12145579242|11944540241",HUN_1203_Budapest_Lajta László  Utca 26|HUN_1044_Budapest_Pintér József  Utca 30|HUN_1162_Budapest_Dobó Utca 64|HUN_1137_Budapest_Radnóti Miklós Utca 40,Igen|Igen|Igen|Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9456/2020,,2020-06-01,Tájékoztató az eljárás eredményéről,-10 days,48991,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"RUDAS ÉS TÁRSA BT|Armada Budapest Hajózási és Rendezvényszervező Kft.|SAILOR, Vízi Személyszállító és Vendéglátó Kft.|EURÓPA RENDEZVÉNY IRODA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR001605512019,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Philips iCT készülék javítása karbantartása,Szolgáltatás megrendelés,82204920.0,HUF,50400000-9,50400000-9,HU110,Igen,Nem,Igen,Nem,Igen,,2020-05-20,1.0,Nem,PHILIPS Magyarország Kft.,"10272031244,10272031",HUN_1097_Budapest_Könyves Kálmán krt.  11/C B. ép. 8. em.,Nem,,HUF,82204920.0,HUF,Igen,"Damasztor Kft. (székhely: 1196 Budapest Hunyadi u.171.), 11714855-2-43",,Nem,Nem,Nincs adat,9243/2020,2020/S 102-246671,2020-06-01,Tájékoztató az eljárás eredményéről,-12 days,47014,Semmelweis Egyetem,PHILIPS Magyarország Kft.,False,0.1718702984271034,0.03090396884483609,0,0.07568238213399504,0.3252623083131558,0.06558694214442333,0.0,0.000616876313787675,0.0,0.0012406947890818859,0.24550715808711546,0.0058970704374667945
