Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000684112022,,,Gyomaendrőd Város Önkormányzata,15725527204,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Belterületi vízrendezés Gyomaendrődön X. ütem,Építési beruházás,167441347.0,HUF,45231300-8,45231300-8,HU332,Igen,Nem,Igen,Igen,Igen,,2022-06-16,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,200393701.0,HUF,167441347.0,HUF,Nem,,,Nem,Nem,Nincs adat,12678/2022,,2022-06-20,Tájékoztató az eljárás eredményéről,-4 days,69797,Gyomaendrőd Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.09938593863816746,0.003811905778563271,0,0.00881057268722467,0.32756132756132755,0.03960569333700089,0.42734984832438583,0.11514376572929384,2,0.25550660792951546,0.3157162726008345,0.05324076946179267
EKR001590562021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Kaposvár IMCS vasútállomási P+R parkoló bővítése,Építési beruházás,112633343.0,HUF,45000000-7,45233127-5|45233292-2|45233290-8|45233293-9|45233294-6|45111200-0|45111240-2|45111100-9|45111000-8|45111230-9|45112100-6|45223320-5|45221230-3|45231000-5|45112700-2|45223300-9|45112710-5,HU232,Igen,Nem,Igen,Igen,Igen,,2022-06-13,2.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,112633343.0,HUF,Nem,,,Nem,Nem,Nincs adat,12356/2022,,2022-06-20,Tájékoztató az eljárás eredményéről,-7 days,19454,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.07860928656177672,0.006553023644174953,4,0.01762114537444934,0.40463458110516937,0.15254372947870476,0.41960279664219635,0.08277692130389919,0,0.2114537444933921,0.39070567986230637,0.2928321555045529
EKR000844392021,5,Városi aktív rekreációs zöldterület létrehozása,Balassagyarmat Város Önkormányzata,15735272212,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Zöldterületek megújítása és létrehozása ,Építési beruházás,1159278640.0,HUF,45200000-9,45210000-2|45112710-5|45000000-7|45233120-6,HU313,Igen,Nem,Igen,Igen,Igen,,2022-06-07,2.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,140500701.0,HUF,251705815.0,HUF,Igen,Pannon Park Forest Kft. adószám: 11630979-2-43,Pannon Park Forest Kft. adószám: 11630979-2-43 ; Erőforrás által igazolt alkalmassági követelmény: Felhívás III.1.3) M/2.1 pont,Nem,Nem,Nincs adat,12229/2022,,2022-06-15,Tájékoztató az eljárás eredményéről,-8 days,62171,Balassagyarmat Város Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.0,0.002180965379693004,4,0.004405286343612335,0.2427807486631016,0.01951576614394379,0.2677841910509006,0.07165769030091738,4,0.1762114537444934,0.32016925246826516,0.17054088271224796
EKR001446122021,,,BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Budapest XIV. ker. Vezér utca felújítása ,Építési beruházás,817904538.0,HUF,45233120-6,45233120-6|45231400-9|45232210-7|45233140-2|45233290-8|45233221-4|45233228-3|45247130-0,HU110,Igen,Nem,Igen,Nem,Igen,,2022-05-25,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,817904538.0,HUF,Igen,az ajánlat benyújtásakor nem ismert,,Nem,Nem,Nincs adat,11132/2022,2022/S 108-303928,2022-06-07,Tájékoztató az eljárás eredményéről,-13 days,18756,BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,False,0.07860928656177672,0.006553023644174953,4,0.01762114537444934,0.40463458110516937,0.15254372947870476,0.37008374560571494,0.10411224454455907,3,0.2643171806167401,0.3393124065769806,0.4805798344142751
EKR001403712021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Répcevis Község Önkormányzata|Nagyszentjános Község Önkormányzata|Zsira Község Önkormányzata|Szakony Község Önkormányzata|Gyalóka Község Önkormányzata,24290188241|15370684208|15728159208|15370859208|15367149208|15370354208,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,DNYDV2 tervezés és kivitelezés a FIDIC Sárga Könyv,Építési beruházás,2871107590.0,HUF,45200000-9,71322000-1|71320000-7|45262220-9|45247130-0|45232150-8|45232100-3|45232430-5|45232151-5|45200000-9,HU,Igen,Nem,Igen,Igen,Igen,,2022-05-26,4.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,2871107590.0,HUF,Igen,részletesen a VI.1.10) pontban.,részletesen a VI.1.10) pontban.,Nem,Nem,Nincs adat,11141/2022,2022/S 107-295428,2022-06-03,Tájékoztató az eljárás eredményéről,-8 days,64791,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Répcevis Község Önkormányzata|Nagyszentjános Község Önkormányzata|Zsira Község Önkormányzata|Szakony Község Önkormányzata|Gyalóka Község Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.0,0.002124083767209687,0,0.004405286343612335,0.2812887236679058,0.03351039973678518,0.41960279664219635,0.08277692130389919,0,0.2114537444933921,0.39070567986230637,0.2928321555045529
EKR000565992022,,,NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,10363315215,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kátyúzás 2022.,Építési beruházás,120000000.0,HUF,45000000-7,45000000-7,HU323,Igen,Nem,Igen,Nem,Igen,,2022-05-31,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,120000000.0,HUF,Igen,nem ismert ,,Nem,Nem,Nincs adat,11337/2022,,2022-06-02,Tájékoztató az eljárás eredményéről,-2 days,69343,NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,STRABAG Általános Építő Korlátolt Felelősségű Társaság,False,0.0,0.0020884954689582864,1,0.004405286343612335,0.28410513141426785,0.04452281930111021,0.39713333830195285,0.08749792778542069,1,0.22907488986784144,0.3961605584642234,0.3890672016170566
EKR001077502021,,,Balmazújváros Város Önkormányzata,15728506209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Építési beruházás,Építési beruházás,236798100.0,HUF,45200000-9,45200000-9|45213000-3,HU321,Igen,Nem,Igen,Igen,Igen,,2022-05-06,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,146255523.0,HUF,236798100.0,HUF,Igen,"Ara - Terv Bt. 22872339-1-09,  Ipolyi- Plan - Ing 2020 Kft. 27089152-2-09,  Gész 2000 Kft. 13579193-2-09","Ara - Terv Bt. 22872339 - 1- 09, III.1.3) M1. MV- É felelős műszaki vezetővel való rendelkezés,",Nem,Nem,Nincs adat,10238/2022,,2022-05-26,Tájékoztató az eljárás eredményéről,-20 days,16916,Balmazújváros Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0023457167481956897,2,0.004405286343612335,0.2402116402116402,0.0060952936002157095,0.42734984832438583,0.11514376572929384,2,0.25550660792951546,0.3157162726008345,0.05324076946179267
EKR000343932022,1,Tároló szín építése,Északi Agrárszakképzési Centrum,15823254215,Nem,Nem,N - Közjogi szervezet,KL - Oktatás,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Tároló szín kialakítása, útépítés",Építési beruházás,137981700.0,HUF,45200000-9,45200000-9,HU323,Igen,Nem,Igen,Igen,Igen,,2022-05-18,1.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,55798400.0,HUF,114888378.0,HUF,Igen,"Balczó Sándor 44672371-2-24, Ara-Terv Betéti Társaság 22872339-1-09","Balczó Sándor 44672371-2-24, Ara-Terv Betéti Társaság 22872339-1-09",Nem,Nem,Nincs adat,10686/2022,,2022-05-25,Tájékoztató az eljárás eredményéről,-7 days,21467,Északi Agrárszakképzési Centrum,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0023457167481956897,2,0.004405286343612335,0.2402116402116402,0.0060952936002157095,0.42734984832438583,0.11514376572929384,2,0.25550660792951546,0.3157162726008345,0.05324076946179267
EKR000463942022,,,Veresegyház Város Önkormányzata,15730576213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Veresegyház, Álomhegyi tó völgyzáró gát építése",Építési beruházás,120724982.0,HUF,45111000-8,45247200-2|45247230-1|45247000-0|45243510-0|45112200-7|45111000-8,HU120,Igen,Nem,Igen,Nem,Igen,,2022-05-17,3.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,120724982.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,10370/2022,,2022-05-19,Tájékoztató az eljárás eredményéről,-2 days,21850,Veresegyház Város Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.0,0.002180965379693004,4,0.004405286343612335,0.2427807486631016,0.01951576614394379,0.2677841910509006,0.07165769030091738,4,0.1762114537444934,0.32016925246826516,0.17054088271224796
EKR000116912022,,,Derecske Város Önkormányzata,15728427209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Derecske belterületi utak építése ,Építési beruházás,123509000.0,HUF,45233228-3,45233252-0|45221250-9,HU321,Igen,Nem,Igen,Nem,Igen,,2022-05-17,2.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,109390706.0,HUF,123509000.0,HUF,Igen,"Balczó Sándor egyéni vállalkozó, 44672371-2-24",,Nem,Nem,Nincs adat,10280/2022,,2022-05-18,Tájékoztató az eljárás eredményéről,-1 days,20834,Derecske Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0023457167481956897,2,0.004405286343612335,0.2402116402116402,0.0060952936002157095,0.42734984832438583,0.11514376572929384,2,0.25550660792951546,0.3157162726008345,0.05324076946179267
EKR000270122022,,,Fertőszentmiklós Városi Önkormányzat,15727990208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Fertőszentmiklósi külterületi utak felújítása,Építési beruházás,45941793.0,HUF,45000000-7,45233142-6|45233229-0|45233220-7,HU221,Igen,Nem,Igen,Igen,Igen,,2022-05-13,9.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,50726831.0,HUF,45941793.0,HUF,Igen,alvállalkozó pontos neve és címe nem ismert,,Nem,Nem,Nincs adat,10113/2022,,2022-05-17,Tájékoztató az eljárás eredményéről,-4 days,21346,Fertőszentmiklós Városi Önkormányzat,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.006526376187678698,0.0035546844993258678,0,0.00881057268722467,0.3157162726008345,0.07803321903789538,0.41960279664219635,0.08277692130389919,0,0.2114537444933921,0.39070567986230637,0.2928321555045529
EKR001543812021,,,Esztár Község Önkormányzata,15728829209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Belterületi vízrendezés Esztár községben,Építési beruházás,78999169.0,HUF,45232452-5,45232410-9,HU321,Igen,Nem,Igen,Igen,Igen,,2022-05-10,9.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,111102207.0,HUF,78999169.0,HUF,Igen,Balczó Sándor e.v. ( 5540 Szarvas Malom utca 17.1.a.) 44672371-2-24,,Nem,Nem,Nincs adat,9891/2022,,2022-05-15,Tájékoztató az eljárás eredményéről,-5 days,19267,Esztár Község Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0023457167481956897,2,0.004405286343612335,0.2402116402116402,0.0060952936002157095,0.42734984832438583,0.11514376572929384,2,0.25550660792951546,0.3157162726008345,0.05324076946179267
EKR000303372022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Déli Váci utca és környéke megújítása kivitelezés,Építési beruházás,1782571787.0,HUF,45000000-7,45000000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2022-04-28,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,1782571787.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,9034/2022,2022/S 093-252846,2022-05-13,Tájékoztató az eljárás eredményéről,-15 days,67813,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.0,0.002180965379693004,4,0.004405286343612335,0.2427807486631016,0.01951576614394379,0.2677841910509006,0.07165769030091738,4,0.1762114537444934,0.32016925246826516,0.17054088271224796
EKR000390512022,,,Nagykovácsi Nagyközség Önkormányzata,15730198213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Felszíni csapadékvíz-elv. létesítmények fejlesztés,Építési beruházás,228074830.0,HUF,45000000-7,45111200-0|45000000-7|45221250-9|45220000-5,HU110,Igen,Nem,Igen,Nem,Igen,,2022-05-09,2.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,228074830.0,HUF,Igen,Még nem ismert,-,Nem,Nem,Nincs adat,9778/2022,,2022-05-12,Tájékoztató az eljárás eredményéről,-3 days,21650,Nagykovácsi Nagyközség Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság,False,0.0,0.0020884954689582864,1,0.004405286343612335,0.28410513141426785,0.04452281930111021,0.39713333830195285,0.08749792778542069,1,0.22907488986784144,0.3961605584642234,0.3890672016170566
EKR000329682022,2,"Dombóvár, Radnóti Miklós utca (Hrsz: 4570)",Dombóvár Város Önkormányzata,15733555217,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Dombóvári belterületi útburkolatok felújítása 2022,Építési beruházás,80023814.0,HUF,45000000-7,45000000-7,HU233,Igen,Nem,Igen,Nem,Igen,,2022-05-06,4.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,12702314.0,HUF,12665194.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismertek.,,Nem,Nem,Nincs adat,9600/2022,,2022-05-10,Tájékoztató az eljárás eredményéről,-4 days,68486,Dombóvár Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.0,0.002124083767209687,0,0.004405286343612335,0.2812887236679058,0.03351039973678518,0.41960279664219635,0.08277692130389919,0,0.2114537444933921,0.39070567986230637,0.2928321555045529
EKR000368142022,,,Veszprém Megyei Jogú Város Önkormányzata,15734202219,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Veszprém MJV területén mélyépítési feladatok - I.,Építési beruházás,333406707.0,HUF,45000000-7,45232000-2|45233000-9|45330000-9|45111290-7|45000000-7|45200000-9,HU213,Igen,Nem,Igen,Nem,Igen,,2022-04-26,1.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,333406707.0,HUF,Igen,Jelenleg nem ismert.,,Nem,Nem,Nincs adat,8837/2022,2022/S 090-246579,2022-05-10,Tájékoztató az eljárás eredményéről,-14 days,68640,Veszprém Megyei Jogú Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.03227620327677367,0.005029953001324054,0,0.013215859030837006,0.3620414673046252,0.13302796333476097,0.41960279664219635,0.08277692130389919,0,0.2114537444933921,0.39070567986230637,0.2928321555045529
EKR000675992021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,8103j.út-Iparos u-Foly.u.rek.jelzől.csp kialakítás,Építési beruházás,680921698.0,HUF,45233120-6,45233140-2|45233125-1,HU12,Igen,Nem,Igen,Igen,Igen,,2022-04-25,4.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,680921698.0,HUF,Nem,,,Nem,Nem,Nincs adat,8630/2022,2022/S 089-238896,2022-05-06,Tájékoztató az eljárás eredményéről,-11 days,61086,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.07860928656177672,0.006553023644174953,4,0.01762114537444934,0.40463458110516937,0.15254372947870476,0.41960279664219635,0.08277692130389919,0,0.2114537444933921,0.39070567986230637,0.2928321555045529
EKR001240472021,3,Útépítés,Füzesabonyi Városüzemeltetési Korlátolt Felelősségű Társaság,14565258210,Nem,Nem,U - Egyéb típus:,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Füzesabony Ipari Park közműépítés II. ütem,Építési beruházás,129232625.0,HUF,45000000-7,45000000-7|45233226-9,HU312,Igen,Nem,Igen,Igen,Igen,,2022-04-22,4.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,69915095.0,HUF,69699066.0,HUF,Nem,,,Nem,Nem,Nincs adat,8706/2022,,2022-04-28,Tájékoztató az eljárás eredményéről,-6 days,64560,Füzesabonyi Városüzemeltetési Korlátolt Felelősségű Társaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,False,0.0,0.0021331632388402917,3,0.004405286343612335,0.2536312849162011,0.05499474429686558,0.37008374560571494,0.10411224454455907,3,0.2643171806167401,0.3393124065769806,0.4805798344142751
EKR000503112022,1,Épületvillamossági munkák,Hajdúböszörményi Torna Egylet,19124973109,Nem,Nem,N - Támogatott szervezet [Kbt. 5. § (2) bekezdés],KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Városi Sportcsarnok felújítása,Építési beruházás,128382265.0,HUF,45453100-8,45000000-7|45453100-8|31216100-4,HU,Igen,Nem,Igen,Nem,Igen,,2022-04-20,2.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,25128346.0,HUF,Nem,,,Nem,Nem,Nincs adat,8301/2022,,2022-04-25,Tájékoztató az eljárás eredményéről,-5 days,22057,Hajdúböszörményi Torna Egylet,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0023457167481956897,2,0.004405286343612335,0.2402116402116402,0.0060952936002157095,0.42734984832438583,0.11514376572929384,2,0.25550660792951546,0.3157162726008345,0.05324076946179267
EKR000227492022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,„Arany J. u. megújítása II. ütem” kivitelezés,Építési beruházás,1394272151.0,HUF,45000000-7,45000000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2022-04-11,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,1394272151.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,7764/2022,2022/S 080-214319,2022-04-25,Tájékoztató az eljárás eredményéről,-14 days,67502,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.0,0.002180965379693004,4,0.004405286343612335,0.2427807486631016,0.01951576614394379,0.2677841910509006,0.07165769030091738,4,0.1762114537444934,0.32016925246826516,0.17054088271224796
EKR000099062022,,,Lébény Város Önkormányzata,15727952208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Lébény, Széles utca (Fő utca) felújítása",Építési beruházás,26812532.0,HUF,45233120-6,45233120-6|45233220-7,HU221,Igen,Nem,Igen,Nem,Igen,,2022-04-12,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,26812532.0,HUF,Igen,,,Nem,Nem,Nincs adat,7790/2022,,2022-04-20,Tájékoztató az eljárás eredményéről,-8 days,67751,Lébény Város Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság,False,0.0,0.0020884954689582864,1,0.004405286343612335,0.28410513141426785,0.04452281930111021,0.39713333830195285,0.08749792778542069,1,0.22907488986784144,0.3961605584642234,0.3890672016170566
EKR001322262021,,,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,14539262213,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Keretmegállapodás mélyépítés,Építési beruházás,1500000000.0,HUF,45000000-7,45000000-7,HU120,Igen,Nem,Igen,Nem,Igen,,2022-04-11,2.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,1500000000.0,HUF,Igen,Még nem ismert.,,Igen,Nem,Nincs adat,7518/2022,2022/S 076-206552,2022-04-19,Tájékoztató az eljárás eredményéről,-8 days,64412,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.0,0.002180965379693004,4,0.004405286343612335,0.2427807486631016,0.01951576614394379,0.2677841910509006,0.07165769030091738,4,0.1762114537444934,0.32016925246826516,0.17054088271224796
