Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR001113512020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Paks II Atomerőmű Zrt. - közvélemény-kutatás 2021.,Szolgáltatás megrendelés,22500000.0,HUF,79000000-4,79000000-4|79311200-9,HU110,Nem,Nem,Igen,Nem,Igen,,2020-07-24,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Nem|Igen,22500000.0,HUF,22500000.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8054,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001117222020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nyugati pályaudvar LED fal építés,Építési beruházás,199781900.0,HUF,45316200-7,45316200-7,HU11,Igen,Nem,Igen,Nem,Igen,,2021-03-18,4.0,Nem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,"12928099244,HU12928099,01-10-044852",HUN_1097_Budapest_Könyves Kálmán Körút 36.,Nem,195118656.0,HUF,199781900.0,HUF,Igen,"IT.DOT Kft. (Adószám: 14722105-2-13), Schauer-Hungária Kereskedelmi és Szolgáltató Kft. (Adószám: 11402042-2-43)","IT.DOT Kft. (Adószám: 14722105-2-13), Felhívás III.1.3) M2.) a)-b) pontjában a műszaki-szakmai alkalmasság biztosítása",Nem,Nem,Nincs adat,5699/2021,,2021-04-05,Tájékoztató az eljárás eredményéről,-18 days,8224,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,T-Systems Magyarország Zártkörűen Működő Részvénytársaság
EKR001123902020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,komplex komm Várkapitányság Nonprofit Zrt. 2020,Szolgáltatás megrendelés,491820000.0,HUF,79000000-4,92112000-9|79822500-7|79821000-5|79952000-2|79416000-3|79311200-9|79342200-5,HU,Nem,Nem,Igen,Nem,Igen,,2020-09-15,1.0,Igen,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság","24670827244,HU24670827|22715544241,HU22715544",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,491820000.0,HUF,491820000.0,HUF,Igen,,,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8257,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság"
EKR001127092020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nyugati pu. felsővezetéki munkák,Építési beruházás,878570219.0,HUF,45234100-7,45234100-7,HU11,Igen,Nem,Igen,Nem,Igen,,2021-06-04,2.0,Nem,Vasútvillamosító Korlátolt Felelősségű Társaság,"10813267242,HU10813267",HUN_1106_Budapest_Jászberényi út   90,Igen,991193903.0,HUF,878570219.0,HUF,Igen,Nem ismert,,Nem,Nem,Nincs adat,10879/2021,,2021-06-10,Tájékoztató az eljárás eredményéről,-6 days,8268,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Vasútvillamosító Korlátolt Felelősségű Társaság
EKR001142682020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-2020 gyártás és kreatív V. ütem,Szolgáltatás megrendelés,3150000000.0,HUF,79342200-5,92111200-4|79821000-5|79952000-2|79822500-7|79416000-3|79342200-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-08-11,1.0,Nem,MEDIATOR GROUP Reklámügynökség Korlátolt Felelősségű Társaság,"13622215241,HU13622215",HUN_1034_Budapest_Bécsi Út 58. ,Igen,3150000000.0,HUF,3150000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8400,Nemzeti Kommunikációs Hivatal,MEDIATOR GROUP Reklámügynökség Korlátolt Felelősségű Társaság
EKR001143162020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-2020 média és kutatás IV. ütem,Szolgáltatás megrendelés,4750000000.0,HUF,79342200-5,79821000-5|79340000-9|79310000-0|79342200-5|79530000-8|79320000-3,HU110,Nem,Nem,Igen,Nem,Igen,,2020-08-06,1.0,Igen,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|Media Dynamics Kft.","24670827244,HU24670827|25597598241,HUOCCSZ.01-09-284387",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1023_Budapest_Bécsi  Út 33. ,Igen|Igen,4750000000.0,HUF,4750000000.0,HUF,Igen,"Századvég Politikai Iskola Alapítvány, adószáma: 18052411-2-41",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8402,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|Media Dynamics Kft."
EKR001150942020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,NAV-Kutatási feladatok ellátása két ütemben,Szolgáltatás megrendelés,75800000.0,HUF,79000000-4,79000000-4|79311200-9|79342200-5|79821000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-10-21,1.0,Igen,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság","24670827244,HU24670827|22715544241,HU22715544",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,75800000.0,HUF,75800000.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8433,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság"
EKR001153622020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,TM&XJ egységek beszerzése,Árubeszerzés,144502800.0,HUF,34632000-6,34632000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2021-04-23,1.0,Nem,GTKB Ganz Transelektro Közlekedési Berendezéseket Gyártó Kft.,14006016242,HUN_1071_Budapest_Városligeti  Fasor 47-49.,Igen,144502800.0,HUF,144502800.0,HUF,Nem,,,Nem,Nem,Nincs adat,7577/2021,2021/S 084-217934,2021-05-02,Tájékoztató az eljárás eredményéről,-9 days,8442,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,GTKB Ganz Transelektro Közlekedési Berendezéseket Gyártó Kft.
EKR001153242020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Munkavezetékek beszerzése,Árubeszerzés,120025180.0,HUF,31321300-5,31321300-5,HU110,Igen,Nem,Igen,Nem,Igen,,2021-03-25,1.0,Nem,Vasútvillamosító Korlátolt Felelősségű Társaság,"10813267242,HU10813267",HUN_1106_Budapest_Jászberényi út   90,Igen,120025180.0,HUF,120025180.0,HUF,Nem,,-,Nem,Nem,Nincs adat,5462/2021,2021/S 066-172398,2021-04-07,Tájékoztató az eljárás eredményéről,-13 days,8490,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Vasútvillamosító Korlátolt Felelősségű Társaság
EKR001156542020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nyugati pu külsőtéri és belsőtéri elemek felújítás,Építési beruházás,464642000.0,HUF,45234115-5,45234115-5,HU11,Igen,Nem,Igen,Nem,Igen,,2021-03-18,2.0,Nem,R-KORD Építőipari Korlátolt Felelősségű Társaság,"11454599207,HU11454599",HUN_8086_Felcsút_Fő Utca 65.,Nem,460990000.0,HUF,464642000.0,HUF,Igen,TBÉSZ Zrt.   adószám: 23580008-2-42.,nem releváns,Nem,Nem,Nincs adat,4975/2021,,2021-03-24,Tájékoztató az eljárás eredményéről,-6 days,8501,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,R-KORD Építőipari Korlátolt Felelősségű Társaság
EKR001159912020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,TMÜ-Mulatós raktárkonc-komplex komm+rendezvénysz.,Szolgáltatás megrendelés,1000000000.0,HUF,79950000-8,45237000-7|79310000-0|79340000-9|79320000-3|79416000-3|92331100-1|92360000-2|92200000-3|92370000-5|92300000-4|92312000-1|92340000-6|92100000-2|92000000-1|92621000-0|92622000-7|45451000-3|45340000-2|79822500-7|79960000-1|79950000-8|79821000-5|79710000-4|55300000-3|51000000-9|55000000-0,HU110,Nem,Nem,Igen,Nem,Igen,,2020-09-24,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,1000000000.0,HUF,1000000000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8516,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR001170892020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Miniszterelnökség - rendezvényszervezési feladatok,Szolgáltatás megrendelés,230000000.0,HUF,79950000-8,45340000-2|51000000-9|55000000-0|55300000-3|45451000-3|79310000-0|79340000-9|79320000-3|79416000-3|45237000-7|79710000-4|79950000-8|79822500-7|79821000-5|79960000-1|92621000-0|92100000-2|92000000-1|92340000-6|92312000-1|92300000-4|92622000-7|92360000-2|92370000-5|92200000-3|92331100-1,HU110,Nem,Nem,Igen,Nem,Igen,,2020-08-17,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,230000000.0,HUF,230000000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8574,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR001175392020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,MÁV-Start-komplex kommunikációs feladatok ellátása,Szolgáltatás megrendelés,330000000.0,HUF,79000000-4,79952000-2|79821000-5|79822500-7|92112000-9|79416000-3|79342200-5|79000000-4,HU110,Nem,Nem,Igen,Nem,Igen,,2020-06-15,1.0,Igen,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság","24670827244,HU24670827|22715544241,HU22715544",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Nem,330000000.0,HUF,330000000.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,8583,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság"
EKR001228562020,,,MVM Paksi Atomerőmű Zártkörűen Működő Részvénytársaság,10742833217,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,É-i szivattyútelep tehermentesítő műtárgy építése,Építési beruházás,584850804.0,HUF,45240000-1,45231110-9|45232130-2|45317100-3,HU233,Igen,Nem,Igen,Nem,Igen,,2021-04-12,1.0,Nem,ALISCA BAU Építőpari Zrt.,"14530603217,HU14530603",HUN_7140_Bátaszék_Bonyhádi  Utca  30.,Igen,733800000.0,HUF,584850804.0,HUF,Igen,Neve: Weisz Zoltán e.v. Adószáma: 63422780-1-37  Neve: KÖZ-MEG-VILL Kft. Adószáma: 12572337-2-17,Neve: Weisz Zoltán e.v. Adószáma: 63422780-1-37 Alkalmassági követelmények: eljárást megindító felhívás III.1.3) M2/2. pont  Neve: KÖZ-MEG-VILL Kft. Adószáma: 12572337-2-17 Alkalmassági követelmények: eljárást megindító felhívás III.1.3) M2/2 pont.,Nem,Nem,Nincs adat,6641/2021,,2021-04-19,Tájékoztató az eljárás eredményéről,-7 days,9015,MVM Paksi Atomerőmű Zártkörűen Működő Részvénytársaság,ALISCA BAU Építőpari Zrt.
EKR001242122020,2,Eü intézmény takarítás - Budapes és Pest megye,Közbeszerzési és Ellátási Főigazgatóság,15329396241,Nem,Igen,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Takarítás 2021,Szolgáltatás megrendelés,300000000000.0,HUF,90900000-6,90900000-6|90910000-9|90911200-8,HU120|HU110,Igen,Nem,Igen,Nem,Igen,,2021-03-19,2.0,Nem,"B+N Referencia Ipari, Kereskedelmi és Szolgáltató Zrt.","23480874205,HU23480874",HUN_3644_Tardona_Katus Domb 1.,Nem,100000000000.0,HUF,100000000000.0,HUF,Igen,"O.M.T. Controll Hungária Zrt. (1038 Budapest, Ráby Mátyás u. takarítási és higiéniai szolgáltatás 26.), 25868153-2-41","Profi-Komfort Kft. (1039 Budapest, Fodros u. 33.), 12032109-2-41, AF III.1.3 M.1.3",Igen,Nem,Nincs adat,4988/2021,2021/S 063-160582,2021-03-31,Tájékoztató az eljárás eredményéről,-12 days,9051,Közbeszerzési és Ellátási Főigazgatóság,"B+N Referencia Ipari, Kereskedelmi és Szolgáltató Zrt."
EKR001272082020,,,Közbeszerzési és Ellátási Főigazgatóság,15329396241,Nem,Igen,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamos energia központosított – 2022/23,Árubeszerzés,75000000000.0,HUF,09310000-5,09310000-5,HU3|HU1|HU2,Nem,Nem,Igen,Nem,Igen,,2021-03-08,7.0,Igen,CYEB Energiakereskedő Szolgáltató Korlátolt Felelősségű Társaság|JAS Budapest Kereskedelmi és Szolgáltató Zrt.|MVM Next Energiakereskedelmi Zrt.|ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság|E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"22742933244,HU 22742933|12936773244,HU12936773|26713111244,HU26713111|12928130244,HU12928130|25343502244,HU25343502",HUN_2000_Szentendre_Szmolnyica Sétány 6/5|HUN_1141_Budapest_Mogyoródi  Út  168|HUN_1081_Budapest_II. János Pál pápa Tér 20|HUN_1132_Budapest_Váci út  72-74.|HUN_1117_Budapest_Infopark Sétány 1.,Igen|Igen|Nem|Nem|Nem,,HUF,75000000000.0,HUF,Igen,Budapesti Elektromos Művek Zrt. (10768033-2-44)|Simkó-Deutsch Viktória EV (55928061-1-33)|MVM Ügyfélkapcsolati Kft. (26332392-2-44),Budapesti Elektromos Művek Zrt. (10768033-2-44) / AF III.1.3) M2) közbeszerzési szakember (1 fő)|Simkó-Deutsch Viktória EV (55928061-1-33) / AF III.1.3) M2) közbeszerzési szakember (1 fő),Igen,Nem,Nincs adat,4195/2021,2021/S 052-130541,2021-03-16,Tájékoztató az eljárás eredményéről,-8 days,9307,Közbeszerzési és Ellátási Főigazgatóság,CYEB Energiakereskedő Szolgáltató Korlátolt Felelősségű Társaság|JAS Budapest Kereskedelmi és Szolgáltató Zrt.|MVM Next Energiakereskedelmi Zrt.|ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság|E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR001297052020,,,MVM Paksi Atomerőmű Zártkörűen Működő Részvénytársaság,10742833217,Nem,Nem,N - Közszolgáltató,KO - Villamos energia,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Új mozdonyszín létesítése,Építési beruházás,448314660.0,HUF,45234180-1,45234112-4,HU233,Igen,Nem,Igen,Nem,Igen,,2021-03-10,1.0,Nem,Pakett Építőipari és Kereskedelmi Kft.,"10571378217,HU10571378",HUN_7030_Paks_Szent János Utca 12.,Igen,461500000.0,HUF,448314660.0,HUF,Igen,"Név: Csőszer Paks Épületgépészeti Kft. Székhely: 7030 Paks, Tolnai út 60. Adószám: 11812056-2-17,  Név: Vörös és Társa Villamosipari, Szolgáltató Kft. Székhely: 7030 Paks, Ipari park, hrsz 4702/22. Adószáma: 11284729-2-17 Folyt V.2.7) pontban","Név: Csőszer Paks Épületgépészeti Kft. Székhely: 7030 Paks, Tolnai út 60. Adószám: 11812056-2-17 Alkalmassági követelmények: eljárást megindító felhívás III.1.3.) M2/3. pont  Folyt V.2.7) pontban",Nem,Nem,Nincs adat,4438/2021,,2021-03-17,Tájékoztató az eljárás eredményéről,-7 days,9365,MVM Paksi Atomerőmű Zártkörűen Működő Részvénytársaság,Pakett Építőipari és Kereskedelmi Kft.
EKR001279232020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,"Vágányzár pályakarb.,ill.géplánc bizber kiszolgál",Szolgáltatás megrendelés,240000000.0,HUF,50225000-8,50225000-8,HU11,Igen,Nem,Igen,Nem,Igen,,2021-06-07,2.0,Igen,"AEDIUM Építőipari, és Kereskedelmi Kft.|Electro Safe Contact Kft.",10722574205|23695236213,HUN_3534_Miskolc_Gagarin  Utca 16|HUN_2119_Pécel_Galagonya Utca 5,Igen|Igen,240000000.0,HUF,240000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,11111/2021,2021/S 117-308706,2021-06-20,Tájékoztató az eljárás eredményéről,-13 days,9408,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,"AEDIUM Építőipari, és Kereskedelmi Kft.|Electro Safe Contact Kft."
EKR001285152020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Trianon 100 komplex kommunikáció KSH 459_2020,Szolgáltatás megrendelés,15550000.0,HUF,79000000-4,92112000-9|79000000-4|79342200-5|79416000-3|79952000-2|79822500-7|79821000-5,HU,Nem,Nem,Igen,Nem,Igen,,2020-11-05,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,15550000.0,HUF,15550000.0,HUF,Igen,,,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,9427,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001301832020,,,Közbeszerzési és Ellátási Főigazgatóság,15329396241,Nem,Igen,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Műtéti ruházat beszerzése -2021 KÖZP,Árubeszerzés,6000000000.0,HUF,39518000-6,39518000-6,HU,Igen,Nem,Igen,Nem,Igen,,2021-05-27,6.0,Igen,Mölnlycke Health Care Kft.|SAFETEX Zártkörűen Működö Részvénytársaság|3MED Korlátolt Felelősségű Társaság,"12352476241,HU12352476|25386611243,HU25386611|12091418213,HU-12091418",HUN_1134_Budapest_Dévai  Utca 26-28|HUN_1114_Budapest_Orlay Utca 4/14|HUN_2092_Budakeszi_Kagyló Utca 1-3.,Igen|Igen|Igen,6000000000.0,HUF,6000000000.0,HUF,Igen,"Bv. Holding Kft., adószáma: 25120064-2-51|RABEN Trans European Hungary Kft., adószáma: 10225912-2-44|nem ismert","Bv. Holding Kft. adószáma: 25120064-2-51, Ajánlati felhívás III.1.3) Műszaki, illetve szakmai alkalmasság (referencia)",Igen,Nem,Nincs adat,10308/2021,2021/S 109-286766,2021-06-08,Tájékoztató az eljárás eredményéről,-12 days,9486,Közbeszerzési és Ellátási Főigazgatóság,Mölnlycke Health Care Kft.|SAFETEX Zártkörűen Működö Részvénytársaság|3MED Korlátolt Felelősségű Társaság
EKR001302792020,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Hirdetmény közzététele nélküli tárgyalásos eljárás,Elemes csonkagula alakú betét vasúti keresztaljhoz,Árubeszerzés,72000000.0,HUF,34941000-5,34941000-5,HU11,Nem,Nem,Igen,Nem,Igen,,2021-05-07,1.0,Nem,HR System Hungary Zártkörűen Működő Részvénytársaság,24713926213,HUN_2370_Dabas_Bartók Béla  Út 46/B I.em 13.,Igen,72000000.0,HUF,72000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,8666/2021,,2021-05-11,Tájékoztató az eljárás eredményéről,-4 days,9492,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,HR System Hungary Zártkörűen Működő Részvénytársaság
