Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR001185472021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kelenföld v.áll felvételi ép. tervezés-kivitelezés,Építési beruházás,3666583657.0,HUF,45000000-7,45000000-7|45213321-9|45210000-2|45213320-2|71220000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2022-03-30,2.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Igen,,HUF,3666583657.0,HUF,Igen,"Építész Stúdió Építész Tervező és Szaktanácsadó Kft., 1016 Budapest, Krisztina Krt. 71. V./2., adószám: 24329284241","Építész Stúdió Építész Tervező és Szaktanácsadó Kft., 1016 Budapest, Krisztina Krt. 71. V./2., adószám: 24329284241, alk.köv.: felhívás III.1.3) M2)4 pontja",Nem,Nem,Nincs adat,6452/2022,2022/S 072-191184,2022-04-12,Tájékoztató az eljárás eredményéről,-13 days,64180,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",EB Hungary Invest Kft.,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.28559440559440563,0.10617249456334578,1,0.24242424242424243,0.33859253693964436,0.45947714037791376
EKR001155202021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Gyömrő,ált.isk.újjáép-bővítés tervezés-kivitelezés",Építési beruházás,7416790000.0,HUF,45000000-7,45210000-2|45214200-2|71220000-6|45000000-7,HU12,Igen,Nem,Igen,Nem,Igen,,2022-03-29,3.0,Nem,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,"11266101244,HU11266101",HUN_1112_Budapest_Németvölgyi Út 146,Nem,,HUF,7416790000.0,HUF,Igen,"ZERON Zrt., 3526 Miskolc, Arany János utca 2. 2. em. 5, adószáma:23077355-2-05, TECTUM-ART Építésziroda Kft., 2364 Ócsa, Viola utca 15. adószáma:14222375-2-13","TECTUM-ART Építésziroda Kft., 2364 Ócsa, Viola utca 15. adószáma: 14222375-2-13,III.1.3) M1)1, M2)4, ZERON Zrt., 3526 Miskolc, Arany János utca 2. 2. em. 5., adószáma:23077355-2-05, III.1.3) M1)2, M1)3",Nem,Nem,Nincs adat,6295/2022,2022/S 068-178995,2022-04-06,Tájékoztató az eljárás eredményéről,-8 days,17331,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.22170940170940176,0.0814014782480922,2,0.18181818181818182,0.31759455015268967,0.21356531595227546
EKR001387102021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Páty és az M1 ap. csomópont közötti összekötő út,Építési beruházás,4398183469.0,HUF,45000000-7,34928230-9|45221119-9|45233221-4|45233120-6|45233128-2,HU120,Igen,Nem,Igen,Nem,Igen,,2022-03-10,4.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,4403638328.0,HUF,4398183469.0,HUF,Igen,,"HAZAI ÉPÍTŐGÉP TÁRSULÁS Zrt. (26647184-2-44): AF III.1.3) pont M/1.1., M/1.2., M/2.1., M/2.2. alkalmassági követelmények",Nem,Nem,Nincs adat,5166/2022,2022/S 056-145585,2022-03-20,Tájékoztató az eljárás eredményéről,-10 days,18532,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000973762021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Szemere Bertalan Szakgimn. infrastruktúra fejleszt,Építési beruházás,3293991562.0,HUF,45000000-7,45000000-7|45210000-2|45231220-3|45231400-9|45231300-8|45232100-3,HU311,Igen,Nem,Igen,Nem,Igen,,2022-03-08,5.0,Nem,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,"11266101244,HU11266101",HUN_1112_Budapest_Németvölgyi Út 146,Nem,,HUF,3293991562.0,HUF,Igen,Még nem ismert.,Nyertes ajánlattevő nem támaszkodik ilyen szervezetre.,Nem,Nem,Nincs adat,5075/2022,2022/S 053-136867,2022-03-16,Tájékoztató az eljárás eredményéről,-8 days,16444,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.22170940170940176,0.0814014782480922,2,0.18181818181818182,0.31759455015268967,0.21356531595227546
EKR001124622021,,,Magyar Állami Operaház,15309439242,Nem,Nem,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Eiffel B épület (tervezés és kivitelezés),Építési beruházás,1572631626.0,HUF,45200000-9,45200000-9|45223210-1|45400000-1|71240000-2|45442120-4|45111100-9|45300000-0|45260000-7|45262100-2,HU110,Igen,Nem,Igen,Nem,Igen,,2022-03-02,3.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Igen,,HUF,1572631626.0,HUF,Igen,nem ismert,-,Nem,Nem,Nincs adat,4596/2022,2022/S 050-126465,2022-03-10,Tájékoztató az eljárás eredményéről,-8 days,17146,Magyar Állami Operaház,EB Hungary Invest Kft.,False,0.0,0.007878848495848788,1,0.015151515151515152,0.23819591261451725,0.10452280008843336,0.28559440559440563,0.10617249456334578,1,0.24242424242424243,0.33859253693964436,0.45947714037791376
EKR000899912021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|DMRV Duna Menti Regionális Vízmű Zártkörűen Működő Társaság,24290188241|10863877244,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,DMRV vízellátás kapacitásbővítő fejlesztések-kivit,Építési beruházás,15725960152.0,HUF,45200000-9,45262220-9|45247130-0|45232430-5|45232151-5|45232150-8|45232100-3|45200000-9|71320000-7|71322000-1,HU120|HU212,Igen,Nem,Igen,Igen,Igen,,2022-02-25,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,15725960152.0,HUF,Igen,"Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)","III.1.3) pont M.2.4) alkalmassági minimumkövetelmény: Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)",Nem,Nem,Nincs adat,4322/2022,2022/S 047-121272,2022-03-08,Tájékoztató az eljárás eredményéről,-11 days,62473,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|DMRV Duna Menti Regionális Vízmű Zártkörűen Működő Társaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000896162021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,24290188241|11265832216,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Hajdúnánás távvezeték,KFCS. ivóvíztisztító mű kiv.",Építési beruházás,16976300000.0,HUF,45200000-9,45200000-9|71320000-7|71322000-1|45232430-5|45232150-8|45232100-3|45232151-5|45247130-0|45262220-9,HU321,Igen,Nem,Igen,Igen,Igen,,2022-02-17,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,16976300000.0,HUF,Igen,"Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)","III.1.3) pont M.2.4) alkalmassági minimumkövetelmény: Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)",Nem,Nem,Nincs adat,3595/2022,2022/S 045-113506,2022-03-04,Tájékoztató az eljárás eredményéről,-15 days,62661,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000895822021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,24290188241|11265832216,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Görbeháza-Hajdúnánás ivóvíz távvezeték kivitelezés,Építési beruházás,7753800000.0,HUF,45200000-9,45262220-9|45247130-0|45232100-3|45232150-8|45232151-5|45232430-5|45200000-9|71322000-1|71320000-7,HU321,Igen,Nem,Igen,Igen,Igen,,2022-02-17,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,7753800000.0,HUF,Igen,"Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)","III.1.3) pont M.2.4) alkalmassági minimumkövetelmény: Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)",Nem,Nem,Nincs adat,3596/2022,2022/S 045-113505,2022-03-04,Tájékoztató az eljárás eredményéről,-15 days,16089,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000766212021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Szakály Község Önkormányzata|Pétfürdő Nagyközség Önkormányzata|Regöly Község Önkormányzata|Bikács Község Önkormányzata|Öskü Község Önkormányzata|Györköny Községi Önkormányzat|Szárazd Község Önkormányzata|Pusztahencse Községi Önkormányzat|Pálfa Község Önkormányzata|Vajta Község Önkormányzata,24290188241|15414571217|15736163219|15414533217|15417866117|15734075219|15414818217|15417639117|15417529217|15733490217|15364586207,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,DKDV1 szennyvízelvezetés és tisztítás,Építési beruházás,17049981000.0,HUF,45200000-9,45200000-9|45233223-8|45233228-3|71320000-7|71322000-1|45252100-9|45252127-4|45252130-8|45232411-6|45232423-3|45232420-2|45232400-6|45231300-8|45232410-9|39350000-0,HU233|HU213,Igen,Nem,Igen,Igen,Igen,,2022-02-24,3.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,16182164113.0,HUF,17049981000.0,HUF,Igen,"Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12.; 24997964-2-13); ALISCA BAU Építőipari Zrt. (7140 Bátaszék, Bonyhádi utca 30.;14530603-2-17)","Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. I. em. 12.; 24997964-2-13; III.1.3) pont M.2.4) alkalmassági minimumkövetelmény); ALISCA BAU Építőipari Zrt. (7140 Bátaszék, Bonyhádi utca 30.;14530603-2-17; III.1.3) pont M.1.1. referenciakövetelmény)",Nem,Nem,Nincs adat,3998/2022,2022/S 045-113417,2022-03-03,Tájékoztató az eljárás eredményéről,-7 days,15279,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Szakály Község Önkormányzata|Pétfürdő Nagyközség Önkormányzata|Regöly Község Önkormányzata|Bikács Község Önkormányzata|Öskü Község Önkormányzata|Györköny Községi Önkormányzat|Szárazd Község Önkormányzata|Pusztahencse Községi Önkormányzat|Pálfa Község Önkormányzata|Vajta Község Önkormányzata,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000900632021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|ÉRV. Északmagyarországi Regionális Vízművek Zártkörűen Működő Részvénytársaság,24290188241|11069186205,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,borsodi víziközmű rendszerek bővítése-kivitelezés,Építési beruházás,12932500000.0,HUF,45200000-9,45200000-9|71322000-1|71320000-7|45247130-0|45262220-9|45232430-5|45232100-3|45232150-8|45232151-5,HU312|HU311,Igen,Nem,Igen,Igen,Igen,,2022-02-21,3.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,12932500000.0,HUF,Igen,"Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)","III.1.3) pont M.2.4) alkalmassági minimumkövetelmény: Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)",Nem,Nem,Nincs adat,3832/2022,2022/S 043-110527,2022-03-02,Tájékoztató az eljárás eredményéről,-9 days,16098,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|ÉRV. Északmagyarországi Regionális Vízművek Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000894962021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,24290188241|11265832216,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Balmazújváros-Debrecen KFCS ivóvíz kivitelezés,Építési beruházás,16212464350.0,HUF,45200000-9,45247130-0|45262220-9|45200000-9|71322000-1|71320000-7|45232100-3|45232430-5|45232151-5|45232150-8,HU321,Igen,Nem,Igen,Igen,Igen,,2022-02-17,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,16212464350.0,HUF,Igen,"Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)","III.1.3) pont M.2.4) alkalmassági minimumkövetelmény: Építő Munkaerő Kft. (2370 Dabas, Bartók Béla utca 90. 1. em. 12., adószám: 24997964213)",Nem,Nem,Nincs adat,3603/2022,2022/S 040-100400,2022-02-25,Tájékoztató az eljárás eredményéről,-8 days,16083,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000855332021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Szombathely Megyeháza épületének felújítása,Építési beruházás,3134787667.0,HUF,45000000-7,45000000-7,HU222,Igen,Nem,Igen,Nem,Igen,,2022-01-10,2.0,Nem,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885",HUN_8900_Zalaegerszeg_Millennium Köz 1.,Nem,,HUF,3134787667.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,2551/2022,2022/S 031-078615,2022-02-14,Tájékoztató az eljárás eredményéről,-35 days,15881,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2023620823620824,0.07456287438628478,0,0.16666666666666669,0.31274577839463336,0.1901884235228593
EKR000856812021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Göcseji Falumúzeum fejl. II. ütem kivitelezése,Építési beruházás,1251166000.0,HUF,45000000-7,45210000-2|45000000-7,HU223,Igen,Nem,Igen,Nem,Igen,,2022-01-17,2.0,Nem,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885",HUN_8900_Zalaegerszeg_Millennium Köz 1.,Nem,,HUF,1251166000.0,HUF,Igen,Magyar Építő Zrt. (adószám: 10759358-2-44),Felhívás III.1.3) M1.1) pontja: Magyar Építő Zrt. (adószám: 10759358-2-44),Nem,Nem,Nincs adat,1279/2022,2022/S 017-039777,2022-01-25,Tájékoztató az eljárás eredményéről,-8 days,62188,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2023620823620824,0.07456287438628478,0,0.16666666666666669,0.31274577839463336,0.1901884235228593
EKR001324532020,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Északdunántúli Vízmű Zártkörűen Működő Részvénytársaság,24290188241|11186748211,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tatabánya A projekt-ivóvíz távvezeték terv&kivit,Építési beruházás,10702000000.0,HUF,45200000-9,45233228-3|45247130-0|71320000-7|71322000-1|45232100-3|45232150-8|45232151-5|45232430-5|45200000-9,HU212,Igen,Nem,Igen,Igen,Igen,,2021-12-17,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,10702000000.0,HUF,Igen,Építő Munkaerő Korlátolt Felelősségű Társaság adószáma: 24997964213,Építő Munkaerő Korlátolt Felelősségű Társaság adószáma: 24997964213; III.1.3) M.2.4) alpontja,Nem,Nem,Nincs adat,26157/2021,2022/S 015-031595,2022-01-20,Tájékoztató az eljárás eredményéről,-34 days,56490,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Északdunántúli Vízmű Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR001325492020,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Északdunántúli Vízmű Zártkörűen Működő Részvénytársaság,24290188241|11186748211,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tatabánya B projekt-ivóvíz távvezeték terv&kivit,Építési beruházás,12605000000.0,HUF,45200000-9,45233228-3|71320000-7|71322000-1|45200000-9|45232100-3|45232150-8|45232151-5|45232430-5|45247130-0,HU212,Igen,Nem,Igen,Igen,Igen,,2021-12-17,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,12605000000.0,HUF,Igen,Építő Munkaerő Korlátolt Felelősségű Társaság adószáma: 24997964213,Építő Munkaerő Korlátolt Felelősségű Társaság adószáma: 24997964213; III.1.3) M.2.4) alpontja,Nem,Nem,Nincs adat,26161/2021,2022/S 015-031485,2022-01-20,Tájékoztató az eljárás eredményéről,-34 days,56068,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Északdunántúli Vízmű Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000003162021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Testnevelési Egyetem Kampuszfejlesztése II.ütem(2),Építési beruházás,69796943214.0,HUF,45000000-7,45000000-7,HU11,Igen,Nem,Igen,Nem,Igen,,2021-12-17,2.0,Nem,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885",HUN_8900_Zalaegerszeg_Millennium Köz 1.,Nem,,HUF,69796943214.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,0470/2022,2022/S 012-025530,2022-01-18,Tájékoztató az eljárás eredményéről,-32 days,10339,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2023620823620824,0.07456287438628478,0,0.16666666666666669,0.31274577839463336,0.1901884235228593
