Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000919472021,,,Nemesborzova Község Önkormányzata,15442710115,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nemesborzova - Belterületi csapadékvíz elvezetés,Építési beruházás,39799800.0,HUF,45232130-2,45232130-2,HU323,Igen,Nem,Igen,Igen,Igen,,2022-07-29,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,39799800.0,HUF,Igen,,,Nem,Nem,Nincs adat,16362/2022,,2022-08-02,Tájékoztató az eljárás eredményéről,-4 days,16253,Nemesborzova Község Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0013060558709431728,7,0.002544529262086514,0.2206625491297024,0.005372744441207349,0.2779683783667955,0.05880653968971871,7,0.13740458015267176,0.28293736501079914,0.0476057248775289
EKR000071172022,2,2. régió  ,Magyar Posta Zártkörűen Működő Részvénytársaság,10901232244,Nem,Nem,,KO - Postai szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Épített mobil indítópontok kialakítása II.,Építési beruházás,249750007.0,HUF,45211350-7,45211350-7,HU321|HU332|HU331|HU333,Igen,Nem,Igen,Nem,Igen,,2022-07-22,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,249750007.0,HUF,Igen,"ARA-TERV Ipari és Szolgáltató Betéti Társaság (4031 M.2.1. Debrecen, Ond utca 6., adószáma: 22872339-2-09)","ARA-TERV Ipari és Szolgáltató Betéti Társaság (4031 M.2.1. Debrecen, Ond utca 6., adószáma: 22872339-2-09), III.1.3.) M.2.1.",Nem,Nem,Nincs adat,15922/2022,2022/S 146-419103,2022-08-01,Tájékoztató az eljárás eredményéről,-10 days,20557,Magyar Posta Zártkörűen Működő Részvénytársaság,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0013060558709431728,7,0.002544529262086514,0.2206625491297024,0.005372744441207349,0.2779683783667955,0.05880653968971871,7,0.13740458015267176,0.28293736501079914,0.0476057248775289
EKR000859662022,,,Bük Város Önkormányzata,15733768218,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,ivóvízellátó és szennyvízelvezető hálózat rekonstr,Építési beruházás,22486598.0,HUF,45000000-7,45231300-8|45000000-7,HU222,Igen,Nem,Igen,Nem,Igen,,2022-07-27,1.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,29116762.0,HUF,22486598.0,HUF,Nem,,,Nem,Nem,Nincs adat,16348/2022,,2022-07-31,Tájékoztató az eljárás eredményéről,-4 days,70435,Bük Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.0025855191916098206,0.0019264455566622317,5,0.005089058524173028,0.2566949706074461,0.076189236852548,0.27680443226770024,0.04340155057040007,5,0.11959287531806617,0.32081632653061226,0.2938816178102463
EKR001242672021,1,"Kerékpáros létes-ek nem eng.köt kiv.,Ny-Mo,Pest m.",NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Keretszerz. kerékpáros létes-ek nem eng.köt kiv-e,Építési beruházás,1800000000.0,HUF,45233162-2,45221111-3|45233221-4|45233228-3,HU12|HU232|HU233|HU222|HU221|HU231|HU223|HU211|HU212|HU213,Igen,Nem,Igen,Igen,Igen,,2022-07-19,2.0,Nem,STRABAG Építő Korlátolt Felelősségű Társaság,"12961555443,01-09-728620",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,1800000000.0,HUF,1800000000.0,HUF,Igen,Nem ismert.,,Nem,Nem,Nincs adat,15639/2022,2022/S 145-411506,2022-07-29,Tájékoztató az eljárás eredményéről,-10 days,64565,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,STRABAG Építő Korlátolt Felelősségű Társaság,False,0.2097556135798183,0.006000445233543807,2,0.017811704834605598,0.33676092544987146,0.17247927319483752,0.1421756424283371,0.02502612740889073,6,0.07124681933842239,0.28212491026561376,0.1439759622431188
EKR000895202022,,,Mór Városi Önkormányzat,15727220207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Mór - Tábor utca felújítása,Építési beruházás,77616723.0,HUF,45233142-6,45232451-8|45233142-6,HU211,Igen,Nem,Igen,Nem,Igen,,2022-07-26,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,77616723.0,HUF,Nem,,,Nem,Nem,Nincs adat,16174/2022,,2022-07-28,Tájékoztató az eljárás eredményéről,-2 days,70712,Mór Városi Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.,False,0.0,0.0013210811919950965,11,0.002544529262086514,0.17489986648865152,0.0018098859802956676,0.10445197720505567,0.02656026148750493,11,0.06106870229007634,0.21185983827493263,0.01604379485624799
EKR001686072021,,,Szikszó Város Önkormányzata,15725723205,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Iparterület infrastruktúrájának építési munkái,Építési beruházás,182711602.0,HUF,45000000-7,34928500-3|45221250-9|45200000-9|45232100-3|45232451-8|45231300-8,HU311,Igen,Nem,Igen,Igen,Igen,,2022-07-15,4.0,Nem,D-Gesztor Építő és Acélszerkezet Gyártó Kft,13416058205,HUN_3527_Miskolc_Teréz Utca 4,Igen,211382035.0,HUF,182711602.0,HUF,Igen,"TZVILL-BAU Kft., 3433 Nyékládháza, Móra Ferenc utca 1., Adószám 27109102-2-05,  Altivolus 2012 Kft., 3529 Miskolc, Perczel M. utca 43/a. 1. em 2. 14063237205, Gergely Attila Egyéni Vállalkozó, 3758 Jósvafő, Rákóczi utca 4., 56501975125","TZVILL-BAU Kft., 3433 Nyékládháza, Móra Ferenc utca 1., Adószám 27109102-2-05,  Altivolus 2012 Kft., 3529 Miskolc, Perczel M. utca 43/a. 1. em 2. 14063237205, Gergely Attila Egyéni Vállalkozó, 3758 Jósvafő, Rákóczi utca 4., 56501975125",Nem,Nem,Nincs adat,15528/2022,,2022-07-28,Tájékoztató az eljárás eredményéről,-13 days,66060,Szikszó Város Önkormányzata,D-Gesztor Építő és Acélszerkezet Gyártó Kft,False,0.0,0.0013109774803642359,9,0.002544529262086514,0.18741058655221746,0.0003201592055920191,0.23175160717685836,0.0372237192115543,9,0.08651399491094149,0.23049853372434018,0.0028369052304904495
EKR000836652022,1,Derkovits utca útfelújítás   ,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Lakóutcák kivitelezése III. ütem – V.ú.ny. 2.,Építési beruházás,990092074.0,HUF,45000000-7,45220000-5|45000000-7|45100000-8|45240000-1,HU323,Igen,Nem,Igen,Nem,Igen,,2022-07-15,3.0,Nem,KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,"11876566215,HU11876566",HUN_4400_Nyíregyháza_Vécsey Utca 21.,Igen,,HUF,320690531.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismertek a konkrét alvállalkozók.,,Nem,Nem,Nincs adat,15281/2022,2022/S 141-402419,2022-07-25,Tájékoztató az eljárás eredményéről,-10 days,23035,Nyíregyháza Megyei Jogú Város Önkormányzata,KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,False,0.014666567455376811,0.002007274922243137,8,0.005089058524173028,0.2607830126078301,0.055998336524875375,0.13121941627060577,0.015597415506913341,8,0.04071246819338423,0.29526671675432004,0.04543273317745981
EKR000836962022,2,Csicsergő Óvoda és Karolina Óvoda,Budapest Főváros XI. Kerület Újbuda Önkormányzata Gazdasági Műszaki Ellátó Szolgálat,15511018243,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Intézmények műszaki felújítása,Építési beruházás,32232291.0,HUF,45000000-7,45350000-5|45453100-8|45111100-9|45261400-8,HU110,Igen,Nem,Igen,Nem,Igen,,2022-07-04,1.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca 34,Nem,14860852.0,HUF,18077893.0,HUF,Igen,Ajánlat benyújtásakor nem ismert,,Nem,Nem,Nincs adat,15292/2022,,2022-07-24,Tájékoztató az eljárás eredményéről,-20 days,69529,Budapest Főváros XI. Kerület Újbuda Önkormányzata Gazdasági Műszaki Ellátó Szolgálat,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság",False,0.0,0.001276759530568018,10,0.002544529262086514,0.2167677881963596,0.0030253825859485593,0.13374059688535503,0.028472380973887695,10,0.06870229007633588,0.2765657987332864,0.026818095675174007
EKR000918512022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Egyedi keretszerződés,Építési beruházás,300000000.0,HUF,45200000-9,45200000-9,HU110,Nem,Nem,Igen,Nem,Igen,,2022-07-07,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,300000000.0,HUF,Igen,Még nem ismert.,,Nem,Nem,Nincs adat,14641/2022,2022/S 138-393421,2022-07-20,Tájékoztató az eljárás eredményéről,-13 days,70746,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.0,0.0011835582803433908,4,0.002544529262086514,0.2160527762506872,0.02038099970963652,0.15873370830288566,0.03779507751998471,4,0.10178117048346057,0.2754029432375613,0.18066993176019944
EKR000874632022,,,Zsadány Község Önkormányzata,15344739104,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Zsadány-Béke u. kerékpárút ép. Petőfi-Vörösm u. k.,Építési beruházás,28950000.0,HUF,45233162-2,45233162-2,HU332,Igen,Nem,Igen,Nem,Igen,,2022-07-18,2.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,23562000.0,HUF,28950000.0,HUF,Igen,Alvállalkozók ajánlat benyújtásának időpontjában nem ismertek. ,,Nem,Nem,Nincs adat,15483/2022,,2022-07-20,Tájékoztató az eljárás eredményéről,-2 days,23175,Zsadány Község Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.0,0.0011653312086282869,5,0.002544529262086514,0.24304267161410018,0.033152482328318966,0.27680443226770024,0.04340155057040007,5,0.11959287531806617,0.32081632653061226,0.2938816178102463
EKR001539712021,,,Fonyód Város Önkormányzata,15731405214,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Fonyód-Kerékpárút-Külterület-észak,Építési beruházás,125698653.0,HUF,45233162-2,45233162-2,HU232,Igen,Nem,Igen,Igen,Igen,,2022-07-18,6.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,103031080.0,HUF,125698653.0,HUF,Igen,Az ajánlat benyújtásakor nem ismertek. ,,Nem,Nem,Nincs adat,14227/2022,,2022-07-20,Tájékoztató az eljárás eredményéről,-2 days,65943,Fonyód Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.0,0.0011653312086282869,5,0.002544529262086514,0.24304267161410018,0.033152482328318966,0.27680443226770024,0.04340155057040007,5,0.11959287531806617,0.32081632653061226,0.2938816178102463
EKR000385242022,,,Lébény Város Önkormányzata,15727952208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Lébény, belterületi vízrendezés rekonstrukció",Építési beruházás,70469932.0,HUF,45232450-1,45232450-1|45233120-6,HU221,Igen,Nem,Igen,Igen,Igen,,2022-07-14,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,70469932.0,HUF,Igen,Még nem ismert.,,Nem,Nem,Nincs adat,15171/2022,,2022-07-19,Tájékoztató az eljárás eredményéről,-5 days,21641,Lébény Város Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság,False,0.0,0.001141825007932422,0,0.002544529262086514,0.23774954627949182,0.04303675452422904,0.22038729135632001,0.04568485603634837,0,0.12977099236641224,0.31165741475019826,0.38150381745417283
EKR000672832022,1,Útfelújítási munkák 1.,Telki Község Önkormányzata,15734862213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útfelújítási munkák 2022,Építési beruházás,101625518.0,HUF,45000000-7,45000000-7|45233228-3,HU120,Igen,Nem,Igen,Nem,Igen,,2022-07-05,5.0,Nem,PUHI-Tárnok Út- és Hídépítő Kft.,"10429549213,10429549",HUN_2461_Tárnok_Fehérvári Út 34,Igen,,HUF,88353828.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,14431/2022,,2022-07-19,Tájékoztató az eljárás eredményéről,-14 days,69677,Telki Község Önkormányzata,PUHI-Tárnok Út- és Hídépítő Kft.,False,0.0,0.0011850806320242904,1,0.002544529262086514,0.20268179473955647,0.004238213730218013,0.06751123253663509,0.017986671938180352,1,0.04834605597964377,0.2540400775694893,0.03757018094947655
EKR000675442022,,,Tárnok Nagyközség Önkormányzata,15730143213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Tárnok, utak pormentesítése, II.",Építési beruházás,39323682.0,HUF,45233141-9,45233141-9,HU12,Igen,Nem,Igen,Nem,Igen,,2022-07-11,5.0,Nem,PUHI-Tárnok Út- és Hídépítő Kft.,"10429549213,10429549",HUN_2461_Tárnok_Fehérvári Út 34,Igen,,HUF,39323682.0,HUF,Nem,,,Nem,Nem,Nincs adat,15215/2022,,2022-07-18,Tájékoztató az eljárás eredményéről,-7 days,22596,Tárnok Nagyközség Önkormányzata,PUHI-Tárnok Út- és Hídépítő Kft.,False,0.0,0.0011850806320242904,1,0.002544529262086514,0.20268179473955647,0.004238213730218013,0.06751123253663509,0.017986671938180352,1,0.04834605597964377,0.2540400775694893,0.03757018094947655
EKR001255292021,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Töltésfejlesztések a Felső-Tisza bal partján,Építési beruházás,8396418000.0,HUF,45243510-0,45454100-5|45453100-8|45243510-0|45246000-3|45246200-5|45243000-2|45246400-7|45350000-5|45112700-2|71245000-7|71320000-7|45247230-1|45111000-8,HU323,Igen,Nem,Igen,Igen,Igen,,2022-07-04,4.0,Nem,KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,"11876566215,HU11876566",HUN_4400_Nyíregyháza_Vécsey Utca 21.,Igen,9521127000.0,HUF,8396418000.0,HUF,Igen,VIZITERV CONSULT Kft. adószám: 12164442-2-42,"VIZITERV CONSULT Kft. adószám: 12164442-2-42, M.2.2) alkalmassági követelmény",Nem,Nem,Nincs adat,14194/2022,2022/S 135-382109,2022-07-14,Tájékoztató az eljárás eredményéről,-10 days,64129,Országos Vízügyi Főigazgatóság,KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,False,0.0,0.0012090151413058489,8,0.002544529262086514,0.2280905397562391,0.005125362421533851,0.13121941627060577,0.015597415506913341,8,0.04071246819338423,0.29526671675432004,0.04543273317745981
EKR000888972022,1,"füvesítés, földmunka",Hajdúböszörményi Városgazdálkodási Nonprofit Korlátolt Felelősségű Társaság,11156624209,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Sportcsarnok felújítási munkák,Építési beruházás,62079829.0,HUF,45112700-2,45112000-5,HU321,Igen,Nem,Igen,Nem,Igen,,2022-07-06,2.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,34957150.0,HUF,Nem,,,Nem,Nem,Nincs adat,14785/2022,,2022-07-12,Tájékoztató az eljárás eredményéről,-6 days,23360,Hajdúböszörményi Városgazdálkodási Nonprofit Korlátolt Felelősségű Társaság,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.0013060558709431728,7,0.002544529262086514,0.2206625491297024,0.005372744441207349,0.2779683783667955,0.05880653968971871,7,0.13740458015267176,0.28293736501079914,0.0476057248775289
EKR000096522020,13|13,3712 j.  Szerencs|3712 j.  Szerencs,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,8745514657.0,HUF,45233140-2,45233140-2,HU311,Igen,Nem,Igen,Nem,Igen,,2022-05-27,3.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,14904134244,HUN_1113_Budapest_Bocskai Út 73.,Nem,901730993.0,HUF,851898000.0,HUF,Igen,,,Igen,Nem,Nincs adat,14017/2022,2022/S 132-375301,2022-07-12,Együttes tájékoztató eljárások eredményéről,-46 days,1729,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,False,0.010109559718105671,0.0027247053375995204,5,0.0076335877862595426,0.2727272727272727,0.12706221095588954,0.22363389854581456,0.055429422506407054,3,0.15012722646310434,0.2930648769574944,0.45097220256904413
EKR000932862021,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,"Debrecen, Csárda utca IV. és V. ütem útépítése",Építési beruházás,238960044.0,HUF,45233228-3,45232450-1|45233252-0,HU321,Igen,Nem,Igen,Igen,Igen,,2022-07-04,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,238960044.0,HUF,Igen,"Balczó Sándor e.v., adószám: 44672371224- felelős műszaki vezetői feladatok. Az útépítési munka tekintetében az alvállalkozó még nem ismert.",,Nem,Nem,Nincs adat,14219/2022,2022/S 131-372515,2022-07-11,Tájékoztató az eljárás eredményéről,-7 days,16280,Debrecen Megyei Jogú Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.07300496492630669,0.0028954747003844894,8,0.0076335877862595426,0.2765657987332864,0.053534861386970244,0.2779683783667955,0.05880653968971871,7,0.13740458015267176,0.28293736501079914,0.0476057248775289
EKR001667152021,,,Békéscsaba Megyei Jogú Város Önkormányzata,15725369204,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Békéscsaba-Sportlét.fejlesztés II. ütem,Építési beruházás,6923743439.0,HUF,45000000-7,45212224-2|45000000-7,HU332,Igen,Nem,Igen,Nem,Igen,,2022-06-24,2.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,6923743439.0,HUF,Igen,Ajánlat benyújtásakor még nem ismert.,,Nem,Nem,Nincs adat,13639/2022,2022/S 130-366913,2022-07-08,Tájékoztató az eljárás eredményéről,-14 days,19917,Békéscsaba Megyei Jogú Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.046361230500439894,0.002090676419672982,5,0.005089058524173028,0.27852586817859676,0.03852522676952631,0.27680443226770024,0.04340155057040007,5,0.11959287531806617,0.32081632653061226,0.2938816178102463
EKR000409272022,,,Budaörs Város Önkormányzata,15730105213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Máriavölgy utca- és közvilágítás rekonstrukció,Építési beruházás,80188530.0,HUF,45233120-6,34928500-3|34928510-6|45233120-6,HU120,Igen,Nem,Igen,Nem,Igen,,2022-07-04,3.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,60630000.0,HUF,80188530.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,14176/2022,,2022-07-07,Tájékoztató az eljárás eredményéről,-3 days,68723,Budaörs Város Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,False,0.0056534986231696225,0.002766381024256907,1,0.0076335877862595426,0.22969023962594973,0.0313317045840917,0.07216075611397565,0.019239704778963324,1,0.0534351145038168,0.24547158026233604,0.05950368296056133
EKR001609532021,,,Mezőkövesd Város Önkormányzata,15726470205,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Művészeti Iskola építése,Építési beruházás,2339940231.0,HUF,45000000-7,45000000-7,HU311,Igen,Nem,Igen,Nem,Igen,,2022-06-28,2.0,Nem,D-Gesztor Építő és Acélszerkezet Gyártó Kft,13416058205,HUN_3527_Miskolc_Teréz Utca 4,Igen,1633555209.0,HUF,2339940231.0,HUF,Igen,"GÉP-M 2001 Kft., 3535 Miskolc, Tömörkény István utca 21., Tóth Péter E.V., 3529 Miskolc, Sibrik Miklós utca 11., ROBSYSTEM Bt., 3535 Miskolc, Ibolya utca 39., Arató Akusztikai Kft., 1038 Budapest, Mező utca 7. 2. em. 6.",,Nem,Nem,Nincs adat,13642/2022,2022/S 128-363457,2022-07-06,Tájékoztató az eljárás eredményéről,-8 days,19576,Mezőkövesd Város Önkormányzata,D-Gesztor Építő és Acélszerkezet Gyártó Kft,False,0.02058017863634003,0.0022570807568749805,9,0.005089058524173028,0.19049927290353855,0.0003420571607755104,0.23175160717685836,0.0372237192115543,9,0.08651399491094149,0.23049853372434018,0.0028369052304904495
EKR001702682021,6,Kerékpáros fejlesztések „6./F. rész”,BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,VEKOP XIX.ker. kerékpáros fejl. kivitel. munkái,Építési beruházás,507274115.0,HUF,45233162-2,45233290-8|45233150-5|45233162-2|45233221-4|45233228-3|45233140-2|45233120-6,HU110,Igen,Nem,Igen,Igen,Igen,,2022-06-28,3.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,346378225.0,HUF,Igen,még nem ismert,nem vesz igénybe,Nem,Nem,Nincs adat,13700/2022,2022/S 128-363473,2022-07-06,Tájékoztató az eljárás eredményéről,-8 days,19997,BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,Penta Általános Építőipari Korlátolt Felelősségű Társaság,False,0.025095213264996627,0.0035275529580444335,4,0.010178117048346057,0.2858181818181818,0.14744321066552604,0.15873370830288566,0.03779507751998471,4,0.10178117048346057,0.2754029432375613,0.18066993176019944
