Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000518482020,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vízgazdálkodási fejlesztések a Felső-Tisza vidéken,Építési beruházás,3084733890.0,HUF,45232451-8,45350000-5|71320000-7|71322000-1|45240000-1|45247000-0|45453100-8|45232451-8|45252124-3|45210000-2,HU110,Igen,Nem,Igen,Igen,Igen,,2021-02-24,2.0,Nem,KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,"11876566215,HU11876566",HUN_4400_Nyíregyháza_Vécsey Utca 21.,Igen,,HUF,3084733890.0,HUF,Igen,KÖTIVIÉP'B Kft. 11505561-2-16; NYÍR-AQUALIS 12 Kft. 23944121-2-15,KÖTIVIÉP'B Kft. (III.1.3 M/1.)11505561-2-16 ; NYÍR-AQUALIS 12 Kft. (III.1.3 M.2.2) 23944121-2-15,Nem,Nem,Nincs adat,3650/2021,2021/S 047-117135,2021-03-09,Tájékoztató az eljárás eredményéről,-13 days,50878,Országos Vízügyi Főigazgatóság,KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,False,0.31990990465778696,0.05475720860995498,0,0.1254681647940075,0.36475409836065575,0.022527688228032115,0.07247028458263406,0.002328022607628365,0,0.0056179775280898875,0.37791932059447986,0.058848421683343005
EKR000979742020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Debreceni Csokonai Nz-i Színház-műell. és lebony,Szolgáltatás megrendelés,207000000.0,HUF,71210000-3,71530000-2|71356100-9|71541000-2|71210000-3,HU321,Igen,Nem,Igen,Nem,Igen,,2021-02-26,1.0,Igen,Eng-Land Korlátolt Felelősségű Társaság|FŐBER Nemzetközi Ingatlanfejlesztő és Mérnöki Zrt.,"14651946243,14651946|12037984241,HU12037984",HUN_1112_Budapest_Tóberek Utca 3. 2. em. 203.|HUN_1138_Budapest_Faludi Utca 3,Igen|Igen,,HUF,207000000.0,HUF,Igen,Még nem ismertek.,,Nem,Nem,Nincs adat,3840/2021,2021/S 047-118489,2021-03-09,Tájékoztató az eljárás eredményéről,-11 days,7262,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Eng-Land Korlátolt Felelősségű Társaság|FŐBER Nemzetközi Ingatlanfejlesztő és Mérnöki Zrt.,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR000777252020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"NoBo,DeBo:Zalaegerszeg-Rédics vasútvonal",Szolgáltatás megrendelés,41780000.0,HUF,71311300-4,71311300-4,HU11,Igen,Nem,Igen,Nem,Igen,,2021-03-01,2.0,Igen,RailCert Hungary Korlátolt Felelősségű Társaság|KTI Közlekedéstudományi Intézet Nonprofit Kft.,"26566933241,HU26566933|21925221243,HU21925221",HUN_1051_Budapest_Vörösmarty  Tér 1|HUN_1119_Budapest_Than Károly  Utca 3-5.,Igen|Nem,,HUF,41780000.0,HUF,Igen,nem ismert,-,Nem,Nem,Nincs adat,3978/2021,,2021-03-09,Tájékoztató az eljárás eredményéről,-8 days,52596,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,RailCert Hungary Korlátolt Felelősségű Társaság|KTI Közlekedéstudományi Intézet Nonprofit Kft.,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR000934682020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Bonyhád- Ugrócentrum bővítése,Építési beruházás,282558000.0,HUF,45000000-7,45000000-7,HU233,Igen,Nem,Igen,Nem,Igen,,2021-03-04,4.0,Nem,Top Limit Korlátolt Felelősségű Társaság,13516392242,HUN_1151_Budapest_Bogáncs Utca 1-3.,Igen,,HUF,282558000.0,HUF,Igen,ENERGO RAPID BT (adószám:22178934213), M1)2) MV-ÉG és M1)3) MV-ÉV felelős műszaki vezető: ENERGO RAPID BT (adószám:22178934213),Nem,Nem,Nincs adat,4015/2021,,2021-03-08,Tájékoztató az eljárás eredményéről,-4 days,7058,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Top Limit Korlátolt Felelősségű Társaság,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR001073342020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,8707 j. úttal párh .kerékpárút eng. és kiv. terv.,Szolgáltatás megrendelés,12450000.0,HUF,71320000-7,71322000-1|71356400-2|71320000-7,HU11,Igen,Nem,Igen,Nem,Igen,,2021-03-03,4.0,Nem,Via-Trita Mérnöki és Szolgáltató Kft,14287501241,HUN_1048_Budapest_Ügető Utca 24. 2. em. 4.,Igen,,HUF,12450000.0,HUF,Igen,,Nem vesz igénybe.,Nem,Nem,Nincs adat,3958/2021,,2021-03-08,Tájékoztató az eljárás eredményéről,-5 days,54356,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Via-Trita Mérnöki és Szolgáltató Kft,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001359372020,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Élőerős őrzés-védelmi, távfelügyeleti szolgáltatás",Szolgáltatás megrendelés,41597050.0,HUF,79710000-4,79710000-4,HU110,Igen,Nem,Igen,Nem,Igen,,2021-02-25,2.0,Igen,CIVIL Biztonsági Szolgálat Zártkörűen Működő Részvénytársaság|CIVIL Rendszertechnika és Távfelügyelet Korlátolt Felelősségű Társaság,"12698084244,HU12698084|12401329242,HU12401329",HUN_1149_Budapest_Angol Utca 77.|HUN_1149_Budapest_Angol Utca 77,Igen|Igen,,HUF,41597050.0,HUF,Igen,-,,Nem,Nem,Nincs adat,3721/2021,,2021-03-04,Tájékoztató az eljárás eredményéről,-7 days,10056,Országos Vízügyi Főigazgatóság,CIVIL Biztonsági Szolgálat Zártkörűen Működő Részvénytársaság|CIVIL Rendszertechnika és Távfelügyelet Korlátolt Felelősségű Társaság,False,0.31990990465778696,0.05475720860995498,0,0.1254681647940075,0.36475409836065575,0.022527688228032115,0.0,0.0009746861878474325,0,0.0018726591760299626,0.2674011016524787,0.0016008268078940779
EKR000571812020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Központi adattároló tárterület bővítése,Árubeszerzés,71334000.0,HUF,48800000-6,48800000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2021-02-18,1.0,Nem,Invigor Informatika Korlátolt Felelősségű Társaság,"14757671241,HU14757671,01-09-918428",HUN_1114_Budapest_Bartók Béla Út 15/D.,Igen,,HUF,71334000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,3222/2021,2021/S 043-107218,2021-03-03,Tájékoztató az eljárás eredményéről,-13 days,4767,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Invigor Informatika Korlátolt Felelősségű Társaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001013212020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Szolnoki új tehermentesítő út tervezése,Szolgáltatás megrendelés,579000000.0,HUF,71320000-7,71323100-9|71322300-4|71322000-1|71356400-2|71313400-9|71322500-6|71300000-1|90700000-4,HU11,Igen,Nem,Igen,Nem,Igen,,2021-02-19,5.0,Nem,RODEN Mérnöki Iroda Korlátolt Felelősségű Társaság,"10624672242,HU10624672",HUN_1089_Budapest_Villám Utca 13.,Igen,593050000.0,HUF,579000000.0,HUF,Igen,,"Pont-TERV Zrt. (12245136243): III.1.3) Műszaki, illetve szakmai alkalmasság M/2. pont 2.) alpont; VIBROCOMP Kft. (10766323243): III.1.3) Műszaki, illetve szakmai alkalmasság M/2. pont 4.) és 5.) alpont",Nem,Nem,Nincs adat,3355/2021,2021/S 043-108191,2021-03-03,Tájékoztató az eljárás eredményéről,-12 days,54237,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,RODEN Mérnöki Iroda Korlátolt Felelősségű Társaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR000816012020,3,Bölcsődei férőhelyek kialakítása Db-Déli városrész,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Bölcsődei férőhelyek kialakítása I-III. tervezés,Szolgáltatás megrendelés,58800000.0,HUF,71320000-7,71320000-7,HU321,Igen,Nem,Igen,Igen,Igen,,2021-02-24,20.0,Igen,Archiko Építőipari Tervező Korlátolt Felelősségű Társaság|ARCHI-BAR Építész Stúdió Korlátolt Felelősségű Társaság,13960571209|27272129209,HUN_4029_Debrecen_Monti ezredes Utca 6|HUN_4031_Debrecen_István Út 95. 6. em. 50.,Igen|Igen,50108000.0,HUF,19600000.0,HUF,Igen,"Reskó Péter 72565636-1-42, Siposné Kovács Erzsébet 47494314-1-29, Karakal Bt. 22378811-2-09 , S-Tér Kft. 12484836-2-43",,Nem,Nem,Nincs adat,3424/2021,2021/S 043-108193,2021-03-03,Tájékoztató az eljárás eredményéről,-7 days,6174,Debrecen Megyei Jogú Város Önkormányzata,Archiko Építőipari Tervező Korlátolt Felelősségű Társaság|ARCHI-BAR Építész Stúdió Korlátolt Felelősségű Társaság,False,0.33628174331599575,0.08997763969193243,2,0.2153558052434457,0.37186629526462395,0.135296522397487,0.0,0.0009450584266461773,2,0.0018726591760299626,0.27120365667851704,0.009614196749013804
EKR000748252020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Keretszerződés eng/nem engköt.útép.munkák Ny-Mo-on,Építési beruházás,499985794.0,HUF,45233292-2,45232450-1|45111200-0|45233290-8|45233280-5|45233220-7|45233294-6|45112730-1,HU221|HU222|HU231|HU232|HU233|HU12|HU211|HU223|HU213|HU212,Igen,Nem,Igen,Igen,Igen,,2021-02-23,4.0,Nem,Szomor és Társa Építő Kft.,"11876511243,HU11876511",HUN_1098_Budapest_Epreserdő Utca 12 I/8.,Igen,499985794.0,HUF,499985794.0,HUF,Igen,,,Nem,Nem,Nincs adat,3425/2021,,2021-03-01,Tájékoztató az eljárás eredményéről,-6 days,5768,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Szomor és Társa Építő Kft.,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001425002019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,„Újkert gazdaságélénkítő környezeti megújítása” ,Építési beruházás,621301294.0,HUF,45112700-2,77310000-6|45223300-9|45112711-2|45112700-2|45236210-5|45236110-4,HU321,Igen,Nem,Igen,Igen,Igen,,2021-02-10,5.0,Nem,DRYVIT PROFI Építőipari Szolgáltató Kereskedelmi Korlátolt Felelősségű Társaság,"24880521209,HU24880521",HUN_4030_Debrecen_Karabély  Utca 3. 11221/6,Igen,,HUF,621301294.0,HUF,Igen,"1.,2.,3. még nem ismert, 4. Ragyogás-IM Kft. székhely: 4030 Debrecen, Esze Tamás utca 19/A adószám: 11313667-2-41","M.1.3) Műszaki, illetve szakmai alkalmasság M.1.) pontja Ragyogás-IM Kft. székhely: 4030 Debrecen, Esze Tamás utca 19/A adószám: 11313667-2-41",Nem,Nem,Nincs adat,2800/2021,,2021-02-17,Tájékoztató az eljárás eredményéről,-7 days,45525,Debrecen Megyei Jogú Város Önkormányzata,DRYVIT PROFI Építőipari Szolgáltató Kereskedelmi Korlátolt Felelősségű Társaság,False,0.33628174331599575,0.08997763969193243,2,0.2153558052434457,0.37186629526462395,0.135296522397487,0.0,0.0009450584266461773,2,0.0018726591760299626,0.27120365667851704,0.009614196749013804
EKR001155682019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Pásztón,Építési beruházás,791280930.0,HUF,45000000-7,45212200-8|45231400-9|45231220-3|45232100-3|45231300-8|71320000-7,HU313,Igen,Nem,Igen,Nem,Igen,,2021-02-12,3.0,Nem,"FORT-BAU Építőipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","28763291242,HU28763291,HUOCCSZ.01-10.140991",HUN_1074_Budapest_Dohány Utca 29.,Igen,,HUF,791280930.0,HUF,Igen,"TREND Építő Zrt (13875475-2-41), AIRTHERM Hungária Kft. (12890925-2-05), SZALU ENERGI Kft. (11165110-0-10), Medve Pál (52567540-1-32)","TREND Építő Zrt (13875475-2-41): M1)a)-b) , AIRTHERM Hungária Kft. (12890925-2-05): M2)2, SZALU ENERGI Kft. (11165110-0-10): M2)3, Medve Pál (52567540-1-32): M2)4",Nem,Nem,Nincs adat,2858/2021,,2021-02-17,Tájékoztató az eljárás eredményéről,-5 days,89963,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","FORT-BAU Építőipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR000819932020,2,Polgárdi-710 sz főút közötti szakasz kiviteli terv,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kerékpáros útvonal Székesfvár-Polgárdi-710sz. főút,Építési beruházás,3699376424.0,HUF,45233162-2,45200000-9|45233200-1|45233162-2|71320000-7|45000000-7,HU211|HU213,Igen,Nem,Igen,Nem,Igen,,2021-02-02,5.0,Nem,Hazai Építőgép Társulás Szolgáltató Zártkörűen Működő Részvénytársaság,"26647184244,HU26647184",HUN_2351_Alsónémedi_Ócsai  Út hrsz: 2405/4,Igen,,HUF,1199571214.0,HUF,Igen,"PANNONWAY Építő Kft. 8900 Zalaegerszeg, Batsányi J. u. 9. (13099581220)","PANNONWAY Építő Kft. 8900 Zalaegerszeg, Batsányi J. u. 9. - III.1.1) B2 építési beruházáshoz kapcsolódó tervező szolg. szerint illetékes orsz. szakmai kamara névjegyzékében szereplés; III.1.3) M.2.3. ",Nem,Nem,Nincs adat,2218/2021,2021/S 031-076287,2021-02-15,Tájékoztató az eljárás eredményéről,-13 days,6275,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Hazai Építőgép Társulás Szolgáltató Zártkörűen Működő Részvénytársaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR000821522020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Budapest-Balaton kerékpáros útvonal-Tordas-Velence,Építési beruházás,1995996680.0,HUF,45233162-2,71320000-7|45000000-7|45200000-9|45233200-1|45233162-2,HU211,Igen,Nem,Igen,Nem,Igen,,2021-02-02,6.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,1995996680.0,HUF,Igen,"Utiber Közúti Beruházó Kft. (1115 Budapest, Csóka utca 7-13.) adószám: 10554885-2-43","Utiber Közúti Beruházó Kft. (1115 Budapest, Csóka utca 7-13.) adószám: 10554885-2-43 A felhívás III.1.3), M/2.3. pontja",Nem,Nem,Nincs adat,2215/2021,2021/S 031-076288,2021-02-15,Tájékoztató az eljárás eredményéről,-13 days,52640,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR000549822020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,21. sz. főút továbbfejlesztése,Építési beruházás,834808808.0,HUF,45233120-6,45233142-6|45233221-4|45233280-5|45233121-3,HU312|HU313,Igen,Nem,Igen,Igen,Igen,,2021-01-25,6.0,Nem,HE-DO Építő Zártkörűen Működő Részvénytársaság,"27972685241,01-10-140878",HUN_1133_Budapest_Váci Út 76,Nem,,HUF,834808808.0,HUF,Igen,ajánlat benyújtásakor nem ismert,"HE-DO Kft., adószáma: 10683833244, III.1.2) Gazdasági és pénzügyi alkalmasság P/1., III.1.3) Műszaki, illetve szakmai alkalmasság M/1., III.1.3) Műszaki, illetve szakmai alkalmasság M/2.1. és M/2.2.",Nem,Nem,Nincs adat,2103/2021,2021/S 030-071338,2021-02-14,Tájékoztató az eljárás eredményéről,-20 days,51110,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,HE-DO Építő Zártkörűen Működő Részvénytársaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001154582019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Pilisvörösváron,Építési beruházás,805912047.0,HUF,45000000-7,71320000-7|45232100-3|45231400-9|45231220-3|45231300-8|45212200-8,HU120,Igen,Nem,Igen,Nem,Igen,,2021-02-08,5.0,Nem,KOVA-LINE KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG,23569504213,HUN_2711_Tápiószentmárton_Óvoda Köz 199/3,Igen,,HUF,805912047.0,HUF,Igen,West Hungária Bau Kft. (11469830-2-44); Pharos '95 Kft. (12073601-2-13),,Nem,Nem,Nincs adat,2469/2021,,2021-02-11,Tájékoztató az eljárás eredményéről,-3 days,88488,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",KOVA-LINE KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR001344482020,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Egyéb típus:,KL - Környezetvédelem,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Árubeszerzés forgókotró,Árubeszerzés,57690000.0,HUF,16000000-5,16000000-5,HU221,Igen,Nem,Igen,Nem,Igen,,2021-01-20,2.0,Nem,Huntraco Kereskedelmi és Szolgáltató Zrt,"10509036244,HU10509036",HUN_2040_Budaörs_Kamaraerdei Utca 1-3,Nem,,HUF,57690000.0,HUF,Nem,,,Nem,Nem,Nincs adat,1343/2021,,2021-02-09,Tájékoztató az eljárás eredményéről,-20 days,9921,Országos Vízügyi Főigazgatóság,Huntraco Kereskedelmi és Szolgáltató Zrt,False,0.31990990465778696,0.05475720860995498,0,0.1254681647940075,0.36475409836065575,0.022527688228032115,0.0,0.0009746861878474325,0,0.0018726591760299626,0.2674011016524787,0.0016008268078940779
EKR000776082020,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Elektromos kerékpárok beszerzése DMJV részére,Árubeszerzés,80148502.0,HUF,34430000-0,34430000-0,HU321,Igen,Nem,Igen,Nem,Igen,,2021-01-29,2.0,Nem,Debreceni Kerékpár Kft.,"24137892209,HU24137892",HUN_4032_Debrecen_Böszörményi Út 153. 21931,Igen,80469300.0,HUF,80148502.0,HUF,Nem,,,Nem,Nem,Nincs adat,2085/2021,2021/S 027-066563,2021-02-09,Tájékoztató az eljárás eredményéről,-11 days,5885,Debrecen Megyei Jogú Város Önkormányzata,Debreceni Kerékpár Kft.,False,0.33628174331599575,0.08997763969193243,2,0.2153558052434457,0.37186629526462395,0.135296522397487,0.0,0.0009450584266461773,2,0.0018726591760299626,0.27120365667851704,0.009614196749013804
EKR001032992020,1,100 LE-s traktor + adapterek,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Traktorok beszerzése adapterekkel,Árubeszerzés,60250000.0,HUF,16000000-5,16000000-5,HU221,Igen,Nem,Igen,Nem,Igen,,2021-01-29,1.0,Nem,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,"10668586209,HU10668586",HUN_4181_Nádudvar_Bem József  Utca 1.,Nem,,HUF,35080000.0,HUF,Nem,,,Nem,Nem,Nincs adat,1981/2021,2021/S 026-063807,2021-02-08,Tájékoztató az eljárás eredményéről,-10 days,54070,Országos Vízügyi Főigazgatóság,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,False,0.31990990465778696,0.05475720860995498,0,0.1254681647940075,0.36475409836065575,0.022527688228032115,0.0,0.0009746861878474325,0,0.0018726591760299626,0.2674011016524787,0.0016008268078940779
EKR001366392020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Debreceni Főnix Csarnok korszerűsítés,Építési beruházás,1899998980.0,HUF,45453100-8,45453100-8,HU321,Nem,Nem,Igen,Nem,Igen,,2021-01-29,1.0,Nem,Hunép Építőipari Zártkörűen Működő Részvénytársaság,"12656770209,HU12656770",HUN_4025_Debrecen_Simonffy Utca 34-36. 8768/1,Nem,,HUF,1899998980.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,2011/2021,2021/S 026-063233,2021-02-08,Tájékoztató az eljárás eredményéről,-10 days,10080,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Hunép Építőipari Zártkörűen Működő Részvénytársaság,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.010240345636239129,0.0016323098834770155,2,0.003745318352059925,0.3203359328134373,0.02229103195107285
